##################################################
# SHOT: 203781
# T_RANGE_CHARGE: [1500, 3500]
##################################################
t (s),q (C)
0.07958000000000015,62.559217202313384
0.07960000000000014,62.574538581919185
0.07962000000000034,62.58985899166894
0.07964000000000034,62.60518113046589
0.07966000000000031,62.620506236622916
0.07968000000000075,62.63583076179139
0.07970000000000005,62.65114752092612
0.07972000000000003,62.6664594413745
0.07974000000000024,62.6817675340659
0.07976000000000044,62.69707075233225
0.07978000000000043,62.712372454439176
0.07980000000000063,62.727671940965905
0.07982000000000063,62.742969396090686
0.07983999999999992,62.75826346674126
0.07986000000000013,62.77355326240843
0.07988000000000034,62.78883601137155
0.07990000000000032,62.804116737793656
0.07992000000000053,62.81939804289901
0.07994000000000073,62.83467833207942
0.07995999999999981,62.849962057267966
0.07998000000000002,62.86525253479463
0.08000000000000022,62.88054784419725
0.08002000000000022,62.89584462036057
0.08004000000000042,62.91114068607268
0.08006000000000063,62.92643575244211
0.08008000000000061,62.94173079958264
0.08009999999999991,62.95702582761247
0.08012000000000012,62.97231975220908
0.0801400000000001,62.9876067910993
0.08016000000000031,63.00288916912736
0.08018000000000051,63.01817247849252
0.08020000000000051,63.03345505066875
0.08022000000000071,63.04873805083872
0.08024,63.06401884618739
0.08026,63.07929939945059
0.0802800000000002,63.09458170749227
0.08030000000000041,63.10987000960921
0.08032000000000039,63.12515809434572
0.0803400000000006,63.14044539369303
0.0803600000000008,63.15573353539386
0.0803800000000001,63.17102570381618
0.0804000000000001,63.1863217343904
0.0804200000000003,63.20162176186425
0.08044000000000029,63.216921905662026
0.08046000000000049,63.23221866095795
0.08048000000000093,63.247511304914134
0.08050000000000092,63.26280651276116
0.08051999999999998,63.27810301061392
0.0805400000000002,63.29339774006042
0.08056000000000017,63.308687225286775
0.08058000000000039,63.32397490528803
0.08060000000000059,63.339260941022474
0.08062000000000058,63.354543122423074
0.0806400000000001,63.369824252302095
0.08066000000000008,63.38510549759297
0.08068000000000007,63.40039113005517
0.08070000000000027,63.41568321433586
0.08072000000000049,63.43098376527948
0.08074000000000046,63.44628879978441
0.0807600000000009,63.46159285694105
0.08077999999999998,63.47689222433806
0.08079999999999996,63.49219274137437
0.08082000000000017,63.507492923968925
0.08084000000000037,63.52279335458754
0.08086000000000036,63.53808998556014
0.08088000000000034,63.55337971388325
0.08090000000000078,63.56867059734429
0.08091999999999985,63.58396379702441
0.08094000000000005,63.59926534265444
0.08096000000000027,63.61457066610279
0.08098000000000025,63.62987828947636
0.08100000000000046,63.645185221045864
0.08102000000000066,63.66048835565328
0.08104000000000065,63.67579477430074
0.08105999999999995,63.69110822299881
0.08108000000000015,63.7064236527776
0.08110000000000014,63.72174317411717
0.08112000000000034,63.737065736641306
0.08114000000000032,63.75238985819337
0.08116000000000032,63.767718995420104
0.08117999999999984,63.78305310833278
0.08120000000000005,63.79839199175914
