t (s),q (A)
0.3323199999999993,0.75273820191969
0.33233999999999964,0.7527604606947833
0.33235999999999966,0.7527826789348466
0.3323799999999988,0.7528048553879769
0.3323999999999996,0.7528269931308134
0.33241999999999916,0.752849101801193
0.33244000000000007,0.7528712075442868
0.3324599999999991,0.7528933140530483
0.3324800000000009,0.7529154163573435
0.3324999999999996,0.7529375272081781
0.3325199999999986,0.7529596599539417
0.33253999999999995,0.7529818021413595
0.3325599999999991,0.753003937634777
0.3325799999999999,0.7530260631564138
0.33259999999999945,0.7530481688226384
0.33262000000000036,0.7530702487752998
0.3326399999999994,0.7530923112441539
0.33265999999999896,0.7531143627123218
0.33267999999999986,0.7531364174266665
0.3326999999999989,0.7531584784288461
0.33272000000000024,0.7531805387155162
0.33273999999999937,0.7532025962652107
0.33276000000000017,0.753224661722581
0.33277999999999974,0.7532467387570664
0.33279999999999876,0.7532688183290479
0.33281999999999967,0.7532908866640707
0.33283999999999925,0.7533129369273619
0.33286000000000016,0.7533349748188156
0.3328799999999992,0.7533569910040113
0.33290000000000053,0.7533789843903438
0.33291999999999966,0.753400947066407
0.3329399999999987,0.7534228820711277
0.33296000000000003,0.7534447883756168
0.33297999999999905,0.7534666688237053
0.33299999999999996,0.7534885200016346
0.33301999999999954,0.7535103537735466
0.33304000000000045,0.7535321923430895
0.33305999999999947,0.7535540365367615
0.33307999999999904,0.7535758732774482
0.33309999999999995,0.7535977104542886
0.333119999999999,0.7536195352341428
0.3331400000000003,0.7536413466443055
0.33315999999999935,0.7536631464742831
0.33318000000000025,0.7536849392508169
0.33319999999999983,0.7537067188519778
0.33321999999999885,0.7537284850858079
0.33323999999999976,0.7537502233374197
0.33325999999999933,0.753771928032456
0.33328000000000024,0.7537935991035911
0.33329999999999926,0.7538152420657387
0.3333200000000006,0.7538368603878887
0.33333999999999964,0.7538584611002983
0.33335999999999877,0.7538800414752842
0.3333800000000001,0.7539016069838996
0.33339999999999914,0.7539231512940274
0.33342000000000005,0.7539446752093903
0.3334399999999996,0.7539661725515658
0.33346000000000053,0.7539876421675034
0.33347999999999955,0.754009072424175
0.33349999999999913,0.7540304643682834
0.3335199999999999,0.7540518113739431
0.33353999999999906,0.7540731236794485
0.3335600000000004,0.7540944083348505
0.33357999999999943,0.7541156664547517
0.333599999999999,0.75413689511756
0.3336199999999999,0.7541580993495283
0.33363999999999894,0.7541792717138313
0.33365999999999985,0.7542004147401864
0.3336799999999994,0.7542215283302452
0.3337000000000002,0.7542426112401748
0.3337199999999989,0.7542636635673148
0.3337399999999988,0.7542846795003354
0.3337599999999997,0.7543056446335615
0.3337799999999993,0.754326569662513
0.3338000000000002,0.7543474765225795
0.33381999999999923,0.7543683760142008
0.3338399999999997,0.754389269475745
0.3338599999999997,0.7544101571393969
0.33387999999999873,0.7544310359362925
0.33389999999999964,0.7544519005484387
0.3339199999999991,0.7544727303163687
0.33394,0.754493528977757
0.3339599999999996,0.7545143036609909
0.33398000000000094,0.7545350610487872
0.3339999999999995,0.7545557967610588
0.3340199999999991,0.7545765080154829
0.33404,0.7545971951995045
0.334059999999999,0.7546178696847382
0.33407999999999993,0.7546385408520964
0.3340999999999994,0.754659215990764
0.3341200000000003,0.7546798960404699
0.3341399999999999,0.7547005848282049
0.3341599999999989,0.754721279836359
0.3341799999999998,0.7547419824897987
0.3341999999999994,0.7547626913188248
0.3342200000000003,0.7547834081052145
0.3342399999999993,0.7548041262875047
0.3342600000000002,0.7548248450221833
0.3342799999999997,0.7548455576686196
0.3342999999999988,0.7548662650263063
0.3343200000000002,0.7548869574812866
0.3343399999999992,0.7549076258727676
0.3343600000000001,0.7549282603009994
0.3343799999999997,0.7549488644395106
0.3344000000000006,0.7549694474017257
0.3344199999999996,0.754990024024471
0.3344399999999992,0.7550105882818533
0.33446,0.7550311446043259
0.3344799999999991,0.7550516959357648
0.3345000000000009,0.7550722449101464
0.3345199999999995,0.7550928041773453
0.3345400000000004,0.7551133925512987
0.33455999999999997,0.7551340167391569
0.334579999999999,0.7551546770449857
0.3345999999999999,0.7551753598662079
0.3346199999999995,0.7551960534056859
0.33464000000000027,0.7552167317531081
0.3346599999999994,0.7552374063861829
0.33468000000000075,0.755258080225859
0.3346999999999998,0.7552787518520854
0.3347199999999989,0.7552994140140377
0.33474000000000026,0.7553200717713227
0.3347599999999993,0.7553407184671143
0.3347800000000002,0.7553613540507775
0.33479999999999976,0.7553819697742002
0.3348199999999988,0.7554025631844221
0.3348399999999997,0.7554231455123923
0.33485999999999916,0.7554437304597541
0.33488000000000007,0.7554643176926867
0.3348999999999992,0.7554849037886073
0.33492000000000055,0.7555054839691839
0.33493999999999957,0.755526070706913
0.3349599999999987,0.7555466571654159
0.33498000000000006,0.7555672428610469
0.3349999999999991,0.7555878228613373
0.33502,0.7556083916569905
0.33503999999999945,0.755628944986018
0.33506000000000036,0.7556494885736655
0.3350799999999995,0.755670025579192
0.33509999999999895,0.7556905605839964
0.33511999999999986,0.7557110949354129
0.335139999999999,0.7557316297220036
0.33516000000000035,0.7557521510447568
0.33517999999999937,0.7557726547927937
0.3352000000000003,0.7557931309504862
0.33521999999999974,0.7558135859783863
0.33523999999999887,0.7558340310076574
0.3352599999999998,0.7558544679957997
0.33527999999999925,0.7558749019237834
0.33530000000000015,0.7558953305940523
0.3353199999999993,0.755915756032549
0.33534000000000064,0.7559361798775934
0.33535999999999966,0.755956597084644
0.3353799999999988,0.7559770115846494
0.33540000000000003,0.7559974244916571
0.33541999999999916,0.7560178315093673
0.33544000000000007,0.7560382186139953
0.33545999999999954,0.7560585868712348
0.3354800000000009,0.7560789358731095
0.3354999999999996,0.7560992720522435
0.33551999999999904,0.7561195974252343
0.33553999999999995,0.7561399264999435
0.3355599999999991,0.7561602595156585
0.3355800000000003,0.7561805927483477
0.33559999999999945,0.7562009203054352
0.33562000000000036,0.7562212444604443
0.3356399999999998,0.7562415632845554
0.33565999999999896,0.7562618726225335
0.33567999999999987,0.7562821629598891
0.33569999999999933,0.756302442697673
0.33572000000000024,0.7563227116136881
0.3357399999999994,0.7563429716754491
0.3357600000000006,0.7563632154168654
0.33577999999999975,0.7563834479801359
0.33579999999999877,0.7564036807031934
0.3358200000000001,0.7564239177718586
0.33583999999999925,0.7564441481556059
0.33586000000000016,0.7564643735843763
0.3358799999999996,0.7564845882165838
0.33590000000000053,0.7565047925499166
0.33591999999999966,0.756524976975674
0.33593999999999913,0.7565451454946275
0.33596000000000004,0.7565653022127441
0.33597999999999906,0.7565854487638106
